"","Gene.ID","Gene.Name","SubType","Main.Biotype"
"37038","ENSMUSG00000111324","Gm31410","lincRNA","Processed transcripts"
"37039","ENSMUSG00000110752","D730003K21Rik","lincRNA","Processed transcripts"
"37040","ENSMUSG00000039607","Rbms3","protein_coding","Protein Coding Genes"
"37041","ENSMUSG00000092184","Gm18489","processed_pseudogene","Pseudogenes"
"37042","ENSMUSG00000092516","Gm20397","processed_pseudogene","Pseudogenes"
"37043","ENSMUSG00000079669","Gm17396","processed_transcript","Processed transcripts"
"37044","ENSMUSG00000092504","Gm20396","processed_pseudogene","Pseudogenes"
"37045","ENSMUSG00000110408","Gm45881","lincRNA","Processed transcripts"
"37046","ENSMUSG00000097240","Gm26614","lincRNA","Processed transcripts"
"37047","ENSMUSG00000032443","Zcwpw2","transcribed_unprocessed_pseudogene","Pseudogenes"
"37048","ENSMUSG00000094677","Gm22008","miRNA","Processed transcripts"
"37049","ENSMUSG00000039285","Azi2","protein_coding","Protein Coding Genes"
"37050","ENSMUSG00000039163","Cmc1","protein_coding","Protein Coding Genes"
"37051","ENSMUSG00000097402","Gm17399","lincRNA","Processed transcripts"
"37052","ENSMUSG00000084608","Gm22198","misc_RNA","Processed transcripts"
"37053","ENSMUSG00000103968","2610509F24Rik","TEC","To be Experimentally Confirmed"
"37054","ENSMUSG00000098161","Platr11","lincRNA","Processed transcripts"
"37055","ENSMUSG00000111843","4933432G23Rik","lincRNA","Processed transcripts"
"37056","ENSMUSG00000084515","Gm22479","snRNA","Processed transcripts"
"37057","ENSMUSG00000032446","Eomes","protein_coding","Protein Coding Genes"
"37058","ENSMUSG00000110692","Gm33460","antisense","Processed transcripts"
"37059","ENSMUSG00000038708","Golga4","protein_coding","Protein Coding Genes"
"37060","ENSMUSG00000110627","Gm18935","processed_pseudogene","Pseudogenes"
"37061","ENSMUSG00000110676","Gm45897","lincRNA","Processed transcripts"
"37062","ENSMUSG00000039115","Itga9","protein_coding","Protein Coding Genes"
"37063","ENSMUSG00000066270","Gm10157","processed_pseudogene","Pseudogenes"
"37064","ENSMUSG00000086119","Gm2415","antisense","Processed transcripts"
"37065","ENSMUSG00000087041","Gm16295","lincRNA","Processed transcripts"
"37066","ENSMUSG00000047409","Ctdspl","protein_coding","Protein Coding Genes"
"37067","ENSMUSG00000065513","Mir26a-1","miRNA","Processed transcripts"
"37068","ENSMUSG00000038775","Vill","protein_coding","Protein Coding Genes"
"37069","ENSMUSG00000010660","Plcd1","protein_coding","Protein Coding Genes"
"37070","ENSMUSG00000038060","Dlec1","protein_coding","Protein Coding Genes"
"37071","ENSMUSG00000010651","Acaa1b","protein_coding","Protein Coding Genes"
"37072","ENSMUSG00000074029","Gm47289","protein_coding","Protein Coding Genes"
"37073","ENSMUSG00000111197","Gm10608","processed_pseudogene","Pseudogenes"
"37074","ENSMUSG00000070280","Slc22a14","protein_coding","Protein Coding Genes"
"37075","ENSMUSG00000074028","Slc22a13","protein_coding","Protein Coding Genes"
"37076","ENSMUSG00000092212","Slc22a13b-ps","polymorphic_pseudogene","Pseudogenes"
"37077","ENSMUSG00000036737","Oxsr1","protein_coding","Protein Coding Genes"
"37078","ENSMUSG00000088713","Gm22729","snoRNA","Processed transcripts"
"37079","ENSMUSG00000032508","Myd88","protein_coding","Protein Coding Genes"
"37080","ENSMUSG00000036138","Acaa1a","protein_coding","Protein Coding Genes"
"37081","ENSMUSG00000035769","Xylb","protein_coding","Protein Coding Genes"
"37082","ENSMUSG00000061393","Acvr2b","protein_coding","Protein Coding Genes"
"37083","ENSMUSG00000111204","Gm47320","antisense","Processed transcripts"
"37084","ENSMUSG00000097504","4930516B21Rik","lincRNA","Processed transcripts"
"37085","ENSMUSG00000042787","Exog","protein_coding","Protein Coding Genes"
"37086","ENSMUSG00000032511","Scn5a","protein_coding","Protein Coding Genes"
"37087","ENSMUSG00000034533","Scn10a","protein_coding","Protein Coding Genes"
"37088","ENSMUSG00000034115","Scn11a","protein_coding","Protein Coding Genes"
"37089","ENSMUSG00000097223","Gm2449","bidirectional_promoter_lncRNA","Processed transcripts"
"37090","ENSMUSG00000032512","Wdr48","protein_coding","Protein Coding Genes"
"37091","ENSMUSG00000052336","Cx3cr1","protein_coding","Protein Coding Genes"
"37092","ENSMUSG00000032513","Gorasp1","protein_coding","Protein Coding Genes"
"37093","ENSMUSG00000032514","Ttc21a","protein_coding","Protein Coding Genes"
"37094","ENSMUSG00000032515","Csrnp1","protein_coding","Protein Coding Genes"
"37095","ENSMUSG00000111639","1700019L13Rik","antisense","Processed transcripts"
"37096","ENSMUSG00000111369","Gm47043","lincRNA","Processed transcripts"
"37097","ENSMUSG00000111089","Gm49427","lincRNA","Processed transcripts"
"37098","ENSMUSG00000079243","Xirp1","protein_coding","Protein Coding Genes"
"37099","ENSMUSG00000111792","Gm33858","antisense","Processed transcripts"
"37100","ENSMUSG00000042262","Ccr8","protein_coding","Protein Coding Genes"
"37101","ENSMUSG00000111546","Gm47050","TEC","To be Experimentally Confirmed"
"37102","ENSMUSG00000032519","Slc25a38","protein_coding","Protein Coding Genes"
"37103","ENSMUSG00000032518","Rpsa","protein_coding","Protein Coding Genes"
"37104","ENSMUSG00000065041","Gm24044","snoRNA","Processed transcripts"
"37105","ENSMUSG00000064380","Gm26448","snoRNA","Processed transcripts"
"37106","ENSMUSG00000064925","Snora62","snoRNA","Processed transcripts"
"37107","ENSMUSG00000111028","Gm5922","lincRNA","Processed transcripts"
"37108","ENSMUSG00000032517","Mobp","protein_coding","Protein Coding Genes"
"37109","ENSMUSG00000111219","Gm38642","processed_transcript","Processed transcripts"
"37110","ENSMUSG00000104494","Gm37111","TEC","To be Experimentally Confirmed"
"37111","ENSMUSG00000111360","Gm38642","lincRNA","Processed transcripts"
"37112","ENSMUSG00000111498","Gm47059","lincRNA","Processed transcripts"
"37113","ENSMUSG00000041794","Myrip","protein_coding","Protein Coding Genes"
"37114","ENSMUSG00000083772","Gm15566","processed_pseudogene","Pseudogenes"
"37115","ENSMUSG00000082356","Gm15565","processed_pseudogene","Pseudogenes"
"37116","ENSMUSG00000111828","D830035M03Rik","antisense","Processed transcripts"
"37117","ENSMUSG00000006941","Eif1b","protein_coding","Protein Coding Genes"
"37118","ENSMUSG00000111816","Gm7229","unprocessed_pseudogene","Pseudogenes"
"37119","ENSMUSG00000041608","Entpd3","protein_coding","Protein Coding Genes"
"37120","ENSMUSG00000025794","Rpl14","protein_coding","Protein Coding Genes"
"37121","ENSMUSG00000052658","5830454E08Rik","lincRNA","Processed transcripts"
"37122","ENSMUSG00000110962","Gm47062","unprocessed_pseudogene","Pseudogenes"
"37123","ENSMUSG00000110760","Gm39456","lincRNA","Processed transcripts"
"37124","ENSMUSG00000111533","Gm39458","processed_transcript","Processed transcripts"
"37125","ENSMUSG00000111679","Gm47063","TEC","To be Experimentally Confirmed"
"37126","ENSMUSG00000111831","Gm47064","lincRNA","Processed transcripts"
"37127","ENSMUSG00000110726","Gm18101","processed_pseudogene","Pseudogenes"
"37128","ENSMUSG00000064397","Gm23624","misc_RNA","Processed transcripts"
"37129","ENSMUSG00000111270","Gm47066","lincRNA","Processed transcripts"
"37130","ENSMUSG00000111720","Gm39459","lincRNA","Processed transcripts"
"37131","ENSMUSG00000110911","Gm47068","lincRNA","Processed transcripts"
"37132","ENSMUSG00000111233","Gm47069","lincRNA","Processed transcripts"
"37133","ENSMUSG00000110730","Gm19385","lincRNA","Processed transcripts"
"37134","ENSMUSG00000111094","Gm34425","lincRNA","Processed transcripts"
"37135","ENSMUSG00000111445","Gm47070","lincRNA","Processed transcripts"
"37136","ENSMUSG00000111528","Gm39460","lincRNA","Processed transcripts"
"37137","ENSMUSG00000100146","1700020M21Rik","lincRNA","Processed transcripts"
"37138","ENSMUSG00000086365","4930593C16Rik","antisense","Processed transcripts"
"37139","ENSMUSG00000006932","Ctnnb1","protein_coding","Protein Coding Genes"
"37140","ENSMUSG00000106193","Mir7090","miRNA","Processed transcripts"
"37141","ENSMUSG00000040936","Ulk4","protein_coding","Protein Coding Genes"
"37142","ENSMUSG00000084706","Gm22987","misc_RNA","Processed transcripts"
"37143","ENSMUSG00000091336","Gm17157","processed_pseudogene","Pseudogenes"
"37144","ENSMUSG00000110863","Gm34655","bidirectional_promoter_lncRNA","Processed transcripts"
"37145","ENSMUSG00000032536","Trak1","protein_coding","Protein Coding Genes"
"37146","ENSMUSG00000110751","C230053D17Rik","TEC","To be Experimentally Confirmed"
"37147","ENSMUSG00000110738","Gm47092","TEC","To be Experimentally Confirmed"
"37148","ENSMUSG00000032532","Cck","protein_coding","Protein Coding Genes"
"37149","ENSMUSG00000111598","Gm47095","lincRNA","Processed transcripts"
"37150","ENSMUSG00000110814","Gm38661","lincRNA","Processed transcripts"
"37151","ENSMUSG00000032530","Lyzl4","protein_coding","Protein Coding Genes"
"37152","ENSMUSG00000084995","Lyzl4os","antisense","Processed transcripts"
"37153","ENSMUSG00000111844","Gm47097","TEC","To be Experimentally Confirmed"
"37154","ENSMUSG00000032528","Vipr1","protein_coding","Protein Coding Genes"
"37155","ENSMUSG00000061536","Sec22c","protein_coding","Protein Coding Genes"
"37156","ENSMUSG00000032526","Ss18l2","protein_coding","Protein Coding Genes"
"37157","ENSMUSG00000032525","Nktr","protein_coding","Protein Coding Genes"
"37158","ENSMUSG00000097820","E530011L22Rik","antisense","Processed transcripts"
"37159","ENSMUSG00000013419","Zfp651","protein_coding","Protein Coding Genes"
"37160","ENSMUSG00000111000","Gm47108","TEC","To be Experimentally Confirmed"
"37161","ENSMUSG00000074001","Klhl40","protein_coding","Protein Coding Genes"
"37162","ENSMUSG00000032523","Hhatl","protein_coding","Protein Coding Genes"
"37163","ENSMUSG00000079235","Ccdc13","protein_coding","Protein Coding Genes"
"37164","ENSMUSG00000092042","Gm17163","antisense","Processed transcripts"
"37165","ENSMUSG00000111341","Gm47111","TEC","To be Experimentally Confirmed"
"37166","ENSMUSG00000038412","Higd1a","protein_coding","Protein Coding Genes"
"37167","ENSMUSG00000111079","Gm47112","antisense","Processed transcripts"
"37168","ENSMUSG00000111465","Gm47113","lincRNA","Processed transcripts"
"37169","ENSMUSG00000044534","Ackr2","protein_coding","Protein Coding Genes"
"37170","ENSMUSG00000050445","Cyp8b1","protein_coding","Protein Coding Genes"
"37171","ENSMUSG00000111141","Gm47115","unprocessed_pseudogene","Pseudogenes"
"37172","ENSMUSG00000043773","1700048O20Rik","lincRNA","Processed transcripts"
"37173","ENSMUSG00000111053","Gm49343","lincRNA","Processed transcripts"
"37174","ENSMUSG00000038233","Fam198a","protein_coding","Protein Coding Genes"
"37175","ENSMUSG00000066235","Pomgnt2","protein_coding","Protein Coding Genes"
"37176","ENSMUSG00000111873","Gm39463","antisense","Processed transcripts"
"37177","ENSMUSG00000110729","Gm47117","lincRNA","Processed transcripts"
"37178","ENSMUSG00000111389","Gm39465","lincRNA","Processed transcripts"
"37179","ENSMUSG00000111785","Gm39464","lincRNA","Processed transcripts"
"37180","ENSMUSG00000038145","Snrk","protein_coding","Protein Coding Genes"
"37181","ENSMUSG00000111003","Gm47122","TEC","To be Experimentally Confirmed"
"37182","ENSMUSG00000111605","4632418H02Rik","TEC","To be Experimentally Confirmed"
"37183","ENSMUSG00000111434","Gm47121","sense_intronic","Processed transcripts"
"37184","ENSMUSG00000037949","Ano10","protein_coding","Protein Coding Genes"
"37185","ENSMUSG00000098922","Mir8106","miRNA","Processed transcripts"
"37186","ENSMUSG00000097572","Gm26797","lincRNA","Processed transcripts"
"37187","ENSMUSG00000111268","Gm47126","bidirectional_promoter_lncRNA","Processed transcripts"
"37188","ENSMUSG00000032540","Abhd5","protein_coding","Protein Coding Genes"
"37189","ENSMUSG00000093598","A730085K08Rik","antisense","Processed transcripts"
"37190","ENSMUSG00000111192","Gm47128","lincRNA","Processed transcripts"
"37191","ENSMUSG00000111146","Gm35454","lincRNA","Processed transcripts"
"37192","ENSMUSG00000110725","Gm47129","processed_pseudogene","Pseudogenes"
"37193","ENSMUSG00000111244","Gm47130","processed_pseudogene","Pseudogenes"
"37194","ENSMUSG00000110984","Gm47131","lincRNA","Processed transcripts"
"37195","ENSMUSG00000111221","Gm47133","lincRNA","Processed transcripts"
"37196","ENSMUSG00000097736","9530059O14Rik","lincRNA","Processed transcripts"
"37197","ENSMUSG00000111143","Gm47134","lincRNA","Processed transcripts"
"37198","ENSMUSG00000111837","Gm47135","transcribed_unprocessed_pseudogene","Pseudogenes"
"37199","ENSMUSG00000065414","Mir138-1","miRNA","Processed transcripts"
"37200","ENSMUSG00000111068","Gm35501","lincRNA","Processed transcripts"
"37201","ENSMUSG00000111577","Gm47136","lincRNA","Processed transcripts"
"37202","ENSMUSG00000111441","Gm47137","processed_pseudogene","Pseudogenes"
"37203","ENSMUSG00000094985","Topaz1","protein_coding","Protein Coding Genes"
"37204","ENSMUSG00000046603","Tcaim","protein_coding","Protein Coding Genes"
"37205","ENSMUSG00000088086","Gm25341","misc_RNA","Processed transcripts"
"37206","ENSMUSG00000107504","Gm35549","protein_coding","Protein Coding Genes"
"37207","ENSMUSG00000047036","Zfp445","protein_coding","Protein Coding Genes"
"37208","ENSMUSG00000111325","Gm47140","sense_intronic","Processed transcripts"
"37209","ENSMUSG00000097322","A530083I20Rik","processed_transcript","Processed transcripts"
"37210","ENSMUSG00000063488","Zkscan7","protein_coding","Protein Coding Genes"
"37211","ENSMUSG00000111063","Zkscan7","transcribed_unprocessed_pseudogene","Pseudogenes"
"37212","ENSMUSG00000111710","Gm47145","unprocessed_pseudogene","Pseudogenes"
"37213","ENSMUSG00000057895","Zfp105","protein_coding","Protein Coding Genes"
"37214","ENSMUSG00000111163","Gm46136","transcribed_unprocessed_pseudogene","Pseudogenes"
"37215","ENSMUSG00000111428","Gm47146","transcribed_processed_pseudogene","Pseudogenes"
"37216","ENSMUSG00000032551","1110059G10Rik","protein_coding","Protein Coding Genes"
"37217","ENSMUSG00000036768","Kif15","protein_coding","Protein Coding Genes"
"37218","ENSMUSG00000111617","Gm47148","TEC","To be Experimentally Confirmed"
"37219","ENSMUSG00000110945","Gm9856","antisense","Processed transcripts"
"37220","ENSMUSG00000066233","Tmem42","protein_coding","Protein Coding Genes"
"37221","ENSMUSG00000111789","Gm49323","processed_transcript","Processed transcripts"
"37222","ENSMUSG00000025787","Tgm4","protein_coding","Protein Coding Genes"
"37223","ENSMUSG00000025786","Zdhhc3","protein_coding","Protein Coding Genes"
"37224","ENSMUSG00000025785","Exosc7","protein_coding","Protein Coding Genes"
"37225","ENSMUSG00000111490","Gm47159","TEC","To be Experimentally Confirmed"
"37226","ENSMUSG00000025784","Clec3b","protein_coding","Protein Coding Genes"
"37227","ENSMUSG00000077659","Gm23323","snoRNA","Processed transcripts"
"37228","ENSMUSG00000035498","Cdcp1","protein_coding","Protein Coding Genes"
"37229","ENSMUSG00000054871","Tmem158","protein_coding","Protein Coding Genes"
"37230","ENSMUSG00000058492","Scp2-ps2","transcribed_unprocessed_pseudogene","Pseudogenes"
"37231","ENSMUSG00000111371","Gm47162","lincRNA","Processed transcripts"
"37232","ENSMUSG00000035202","Lars2","protein_coding","Protein Coding Genes"
"37233","ENSMUSG00000025239","Limd1","protein_coding","Protein Coding Genes"
"37234","ENSMUSG00000025240","Sacm1l","protein_coding","Protein Coding Genes"
"37235","ENSMUSG00000025243","Slc6a20b","protein_coding","Protein Coding Genes"
"37236","ENSMUSG00000036814","Slc6a20a","protein_coding","Protein Coding Genes"
"37237","ENSMUSG00000091172","Gm17120","antisense","Processed transcripts"
"37238","ENSMUSG00000110735","Gm47173","TEC","To be Experimentally Confirmed"
"37239","ENSMUSG00000111340","Gm47171","TEC","To be Experimentally Confirmed"
"37240","ENSMUSG00000090608","Gm17200","lincRNA","Processed transcripts"
"37241","ENSMUSG00000029530","Ccr9","protein_coding","Protein Coding Genes"
"37242","ENSMUSG00000058922","Gm10052","processed_pseudogene","Pseudogenes"
"37243","ENSMUSG00000025245","Lztfl1","protein_coding","Protein Coding Genes"
"37244","ENSMUSG00000091149","Gm17020","processed_pseudogene","Pseudogenes"
"37245","ENSMUSG00000091661","Gm17021","sense_overlapping","Processed transcripts"
"37246","ENSMUSG00000025241","Fyco1","protein_coding","Protein Coding Genes"
"37247","ENSMUSG00000048521","Cxcr6","protein_coding","Protein Coding Genes"
"37248","ENSMUSG00000060509","Xcr1","protein_coding","Protein Coding Genes"
"37249","ENSMUSG00000111148","Gm2774","processed_pseudogene","Pseudogenes"
"37250","ENSMUSG00000025804","Ccr1","protein_coding","Protein Coding Genes"
"37251","ENSMUSG00000064039","Ccr1l1","protein_coding","Protein Coding Genes"
"37252","ENSMUSG00000035448","Ccr3","protein_coding","Protein Coding Genes"
"37253","ENSMUSG00000049103","Ccr2","protein_coding","Protein Coding Genes"
"37254","ENSMUSG00000079227","Ccr5","protein_coding","Protein Coding Genes"
"37255","ENSMUSG00000110834","Gm39469","lincRNA","Processed transcripts"
"37256","ENSMUSG00000074829","2010315B03Rik","protein_coding","Protein Coding Genes"
"37257","ENSMUSG00000111194","Gm47180","transcribed_unprocessed_pseudogene","Pseudogenes"
"37258","ENSMUSG00000110795","Gm47179","TEC","To be Experimentally Confirmed"
"37259","ENSMUSG00000111733","Gm47181","lincRNA","Processed transcripts"
"37260","ENSMUSG00000079741","Nlrp4g","transcribed_unprocessed_pseudogene","Pseudogenes"
